Company Name,Visits,Data Size,Date,Link,Company Details
verwarmingheyndrickx.be,65837,58G,30/7/2024 18:56,http://ransomxifxwc5eteopdobynonjctkxxvap77yqifu2emfbecgbqdw6qd.onion/7272ad87-e7af-4c69-8d2e-c1b0d3b5cf5d/,"Heyndrickx Service, central heating installer in ZwijndrechtHeyndrickx Service is a central heating installer in Zwijndrecht in the province of Antwerp in the region of1.PNG39.35 KB2.PNG52 KB3.PNG86.98 KBFlanders. The company is located at Sint-Annaboomstraat 63. Heyndrickx Service was founded on 16-03-2009.Heyndrickx Service specializes in all activities related to central heating. The company is known under company number 810463308. The company form is a bvba. The establishment at Sint-Annaboomstraat has 1-4 employees."
labor-koblenz.de,64824,304gb,29/7/2024 15:23,http://ransomxifxwc5eteopdobynonjctkxxvap77yqifu2emfbecgbqdw6qd.onion/371edd66-0dcf-4c1b-8156-246e5622bde8/,"MVZ Labor Koblenz provides order entry, practice support, blood bank, POCT management, pregnancy care, and blood collection services."
www.castelligroup.com,65955,300 GB,26/7/2024 20:44,http://ransomxifxwc5eteopdobynonjctkxxvap77yqifu2emfbecgbqdw6qd.onion/89febd3b-8b59-4cb9-94f2-2cf4b10bc2f6/,"castelli-default.png28.59 KBGood afternoon, Nuova Castelli!This is RansomHub hacker team.We want to make you aware that we have been in your network for a long time and have studied your companys business.We have downloaded hundreds of gigabytes of your data, which is being analyzed by our best experts.Also, we cannot reach an agreement, we will notify each customer of the data leak.If you ignore or refuse to deal, we will be forced to release all your details to the public.Our blog is being followed by many well-known media outlets, the case will be highly publicized and will cause devastating damage to your business.The only way to avoid this is to make a deal with us. Appoint a responsible person to negotiate and let's get down to business.Otherwise, every client will see how you have neglected their personal information and will have a detailed plan on how to win a case against you in court.1.png284.52 KB2.png732.97 KB3.png53.04 KB4.png184.56 KB5.png205.93 KB6.png539.01 KB7.png114.36 KBContact us, we have left you a message."
www.whittakersystem.com,67597,20Gb,26/7/2024 20:39,http://ransomxifxwc5eteopdobynonjctkxxvap77yqifu2emfbecgbqdw6qd.onion/854f0053-4291-4b85-a343-47d36243cf99/,"After 24 hours will be more screens with confidential data. After 48 hours ALL data will be published.Whittaker: The Best Carpet Cleaning System in the IndustryYour facility’s carpet appearance reflects your brand. And for this reason, the Whittaker Company is devoted to bringing the latest commercial carpet cleaning technology to you, backed by simple, straightforward customer service.At Whittaker, we are committed to demystifying the complexity of carpet maintenance by designing and delivering effective cleaning systems to allow you to achieve a consistently cleaner carpet appearance.OurSmart Care® Systemsare based on low-moisture encapsulation technology. Our latest advancements in carpet cleaners include an exclusive three-brush machine and a patented carpet agitator. We are proud of these advancements because they improve the user’s efficiency and reduce fatigue.TheSmart Care® Systemshave been developed for over 30 years and are approved by the Carpet and Rug Institute for interim and deep cleaning. In addition to being identified as the recommended cleaning system by multiple premier carpet manufacturers, ourCRYSTAL® Chemistryis both WoolSafe® and Green Seal® Certified.You can count on the WhittakerSmart Care® Systemsto provide you with consistently cleaner carpet and be well-supported by our exceptional customer service team. Every time.screen (1).png108.65 KBscreen (2).png141.62 KBscreen (3).png111.39 KB"
www.neurologicalinstitute.com,68408,Too much,22/7/2024 12:48,http://ransomxifxwc5eteopdobynonjctkxxvap77yqifu2emfbecgbqdw6qd.onion/b5fa11d7-c6c9-4404-b506-b949867ccaaf/,"logo.png121.89 KBGood afternoon, Neurological Spine Institute of Savannah!This is the RansomHub hacker team.We would like to inform you that we have been in your network for a long time and have been studying your company's business.We have not encrypted your network with no possibility of recovery, consider it a goodwill gesture. We are concerned about your patients.But, that won't keep you from leaking confidential and sensitive patient data. It's a huge blow to your reputation.We have downloaded hundreds of gigabytes of your data, which is now being analyzed by our best experts.If we can't reach an agreement, we will notify every patient of the data leak.If you ignore or refuse the deal, we will be forced to publish all your data in the public domain.Our blog is being followed by many prominent media outlets, the case will be highly publicized and will cause devastating damage to your business.The only way to avoid this is to make a deal with us. Appoint a responsible person to negotiate and get down to business.Otherwise, every patient in your clinic will see how you have neglected their personal information and will have a detailed plan to win their case against you in court.Prove to yourself and your patients and partners that their data is worth something to you.1.png120.05 KB2.png132.78 KB4.png518.13 KB5.png149.31 KBs8.png85.89 KB"
oficina.oficinadasfinancas.com.br,68734,4GB,24/7/2024 18:41,http://ransomxifxwc5eteopdobynonjctkxxvap77yqifu2emfbecgbqdw6qd.onion/55825816-1b0a-46d6-8533-d33bd21f9c7d/,"Oficina das Finanças is a course/study of finance company.We have gained access to all their files and webmails, and we have encrypted and stolen the servers private information.If a ransom payment is not made, we will leak all private documents, databases containing all data from customers, employees, partners, etc, webmails, and source code."
bpjaguar.com,68341,2GB,23/7/2024 23:33,http://ransomxifxwc5eteopdobynonjctkxxvap77yqifu2emfbecgbqdw6qd.onion/785e1b3d-0a98-47bb-ab50-d13e40aeb052/,"We at Ransomhub are contacting you to inform you that we have hacked your servers and completely compromised your data. As a result, all of your websites have been taken offline. We possess a significant amount of personal and legal data from your entire company. We suggest you get in touch with us via chat to negotiate for the decryptor so you can resume your operations."
ach.co.th,64646,5GB,23/7/2024 16:33,http://ransomxifxwc5eteopdobynonjctkxxvap77yqifu2emfbecgbqdw6qd.onion/4b1e197c-8468-4c9f-96c2-77e141cdbff6/,"ach.co.th /autoclickfastfit.com / hondamaliwan.comAutoCorp Group Holding is a vehicle parts/insurance company.We have gained access to all their files and webmails, and we have encrypted and stolen the servers private information.If a ransom payment is not made, we will leak all private documents, databases, webmails, and source code."
baytoti.com,65817,10Gb,25/7/2024 17:12,http://ransomxifxwc5eteopdobynonjctkxxvap77yqifu2emfbecgbqdw6qd.onion/8ea1378a-9ea6-4868-b508-d9feb99c1929/,"At Baytoti, we are committed to serve you an array of flavorful and delicious Chinese meals… Discover, indulge and satisfy your senses by savoring our aromatic and special delicacies. We always strive to offer a memorable and unique eating experience for our precious customers!Finance private data and other."
cminsulation.com,64830,10Gb,25/7/2024 17:10,http://ransomxifxwc5eteopdobynonjctkxxvap77yqifu2emfbecgbqdw6qd.onion/4f363626-643b-481f-b68f-52c2e315c477/,"CMI has a strong history of consistently delivering top-quality performance on schedule, all while tailoring to the individual needs of our clients and within budget. Our client list includes government agencies, private sector developers, and energy groups.Good private data."
panitchlaw.com,66466,unknown,25/7/2024 17:09,http://ransomxifxwc5eteopdobynonjctkxxvap77yqifu2emfbecgbqdw6qd.onion/8149574f-d45f-4a10-908a-f7ea3633ea2c/,"The team at Panitch Schwarze is composed entirely of IP practitioners with deep technical and legal knowledge and, as a result, our firm and our individual practitioners consistently receive accolades and top rankings by and among their peers.Don't want pay us. Now all their customers will know about hacked."
sigmacontrol.eu,65941,107gb,23/7/2024 16:17,http://ransomxifxwc5eteopdobynonjctkxxvap77yqifu2emfbecgbqdw6qd.onion/7c64c3b3-967c-4040-b78b-2e3851bc79fa/,"SigmaControl specializes in industrial automation and control, offering solutions like PLC systems, industrial monitors, industrial PCs, servo drives, and motors. They focus on enhancing productivity and efficiency across various industries with their engineering tools and remote management softwarescreen1_sigmacontrol.eu.PNG26.77 KBscreen2_sigmacontrol.eu.PNG139.67 KBscreen3_sigmacontrol.eu.PNG81.52 KBscreen4_sigmacontrol.eu.PNG81.61 KB"
www.byzan.com,72002,120gb,20/7/2024 12:57,http://ransomxifxwc5eteopdobynonjctkxxvap77yqifu2emfbecgbqdw6qd.onion/a73066bb-352e-4345-9606-57490ded02a2/,"Byzan Systems is a 14 year old, steadily growing IT Solutions Company. The company's objective is to provide cost effective and quality solutions on software consulting, customized applications, offshore development and systems support.Byzan's core competencies lie in the banking and financial services domain expertise by way of effective frameworks for Payment Gateways, Security and Authentication Models, Core Banking and Cross Channel Sales and Services. Byzan also provides services in the areas of Applications Support, LAN/WAN Datacenter and Support Desk Management for Electronic Banking.Byzan has its software development centers located in Mumbai and Chennai and support centers across all metros. Byzan today employs more than 250 experienced software professionals (BEs/BTechs/MCAs) with multi-country rollout experience.---------------------------------------We have provided the avenue for them to contact us to prevent the leak, but they chose to ignore us. Should they continue to do so, the rest of the data will be posted here.image.png259.03 KB"
www.garudafood.com,70705,10G,20/7/2024 18:47,http://ransomxifxwc5eteopdobynonjctkxxvap77yqifu2emfbecgbqdw6qd.onion/88314fe6-1b9f-49eb-9104-09d687c4746f/,"Garudafood Putra Putri Jaya Tbk is one of Indonesia's largest food and beverage companies. Founded in 1990, Garudafood business activities have been initiated since 1979 by the company's founder, Darmo PutroRevenue: 5.5BWe completely paralyzed their production and also downloaded some of their data. They have zero chances to recover without our help.We waited enough time and made it clear that we are going to publish all information if they don't cooperate.Due to arrogance of their recovery guy we have to make it public, but you still have some time to solve everything. Contact us through chat and finish the deal. We are waiting.Otherwise , we will publish all your data and you won't be able to recover.data.png273.13 KBCHOCOLATOS 66512822.pdf46.42 KBWCH8Chocolatos Choco Hazelnut.pdf46.54 KB"
www.kumagaigumi.co.jp,68517,5TB,19/7/2024 23:04,http://ransomxifxwc5eteopdobynonjctkxxvap77yqifu2emfbecgbqdw6qd.onion/5ae0b668-6eaf-4a6d-9802-505262fbf0b5/,"www.kumagaigumi.co.jpWe've been on your network for a long time and have had time to analyze your business.We have stolen over 5TB of your sensitive data.If you ignore or refuse to deal with us, we will be forced to make all your data2021上期_運用管理契約-明細-20210316.pdf1.15 MB01_サーバ利用者アカウント台帳.xlsx36.59 KB★引渡しに伴う付属書類目録.xlsx86.59 KB20230303.xdw58.99 KBpublic.Our blog is being monitored by many high profile media outlets, the case will be highly publicized and will cause devastating damage to your business.The only way to avoid this is to make a deal with us. Appoint a responsible person to negotiate and get down to business.Otherwise, every client will see how you have disregarded their personal information and they will have a detailed plan to win the case against you in court.we have all of your datas about Your contracts  Engineers and .... we attached some sample hereA8 緊急時連絡表(竣工後).pdf103.42 KB"
www.glowfm.nl,67901,20GB,16/7/2024 13:43,http://ransomxifxwc5eteopdobynonjctkxxvap77yqifu2emfbecgbqdw6qd.onion/5ac4f8d2-4179-4896-8d2a-897dd6db804b/,"glowfm.nlGlowFM is a radio/entertainment company.We have gained access to all their files and webmails, and we have encrypted and stolen the servers private information.If a ransom payment is not made, we will leak all private documents, databases, webmails, and source code."
metalfrio.com.br,73645,42GB,16/7/2024 18:06,http://ransomxifxwc5eteopdobynonjctkxxvap77yqifu2emfbecgbqdw6qd.onion/0450d743-ea60-4b29-809b-a843ba8f1c33/,"After going through the data extracted from Metalfrio Company. We were able to identify tons of sensitive data including and not limited to:- Products technical drawings (DWG,ANC,MNC, and more)- Financial information- Suppliers information- Clients information- Contracts & NDA agreements- Confidential data (includes financial records)- And many moreAs for the products technical drawings , specifications , and designs we are putting them up for sale.Any party interested in buying the intellectual property of the Metalfrio Manufacturing Group should contact us here through RansomHub admin.Below you will find sample sensitive documents and drawing extracted:1.png86.27 KB2.png103.63 KB3.png140.99 KB4.png89.59 KB5.png235.01 KBdwg.png43.44 KB"
www.erma-rtmo.it,73032,350 GB,14/7/2024 20:09,http://ransomxifxwc5eteopdobynonjctkxxvap77yqifu2emfbecgbqdw6qd.onion/2753322c-77d0-4085-84ef-1d37c2fc49e6/,"OIP.jfif4.38 KBWebsite:https://www.erma-group.comhttps://ermagroup.comGood afternoon, Erma!This is RansomHub hacker team.We want to make you aware that we have been in your network for a long time and have studied your companys business.We have downloaded hundreds of gigabytes of your data, which is being analyzed by our best experts.Also, we cannot reach an agreement, we will notify each customer of the data leak.If you ignore or refuse to deal, we will be forced to release all your details to the public.Our blog is being followed by many well-known media outlets, the case will be highly publicized and will cause devastating damage to your business.The only way to avoid this is to make a deal with us. Appoint a responsible person to negotiate and let's get down to business.Otherwise, every client will see how you have neglected their personal information and will have a detailed plan on how to win a case against you in court.1.png51.89 KB2.png83.69 KB3.png74.24 KB4.png63.34 KB5.png59.05 KB6.png146.91 KB7.png129.16 KB8.png629.61 KB9.png824.49 KB"
pgd.pl,71624,960gb,18/7/2024 11:15,http://ransomxifxwc5eteopdobynonjctkxxvap77yqifu2emfbecgbqdw6qd.onion/cb792430-16fe-49e9-87ac-514bcbb2ab20/,"PGD Group is Poland's first dealership group and a forerunner of multi-branding. The Group co-founded Holding 1, listed at 171st among the largest companies in Poland."
hlbpr.com,70692,4 GB,16/7/2024 8:07,http://ransomxifxwc5eteopdobynonjctkxxvap77yqifu2emfbecgbqdw6qd.onion/c7bc7bb4-84d5-4781-804b-e6b13c4b0c1e/,"1.PNG103.18 KB2.PNG20 KB3.PNG320.77 KB4.PNG243.3 KB5.PNG29.13 KBHLB Puerto Rico is a member of HLB International, the global advisory and accounting network; with over 400 independent accounting firms and business advisors in 158 countries and 50 years of experience. As a taxes, accounting and consulting ﬁrm, HLB Puerto Rico combines experience with boutique customer service to deliver ﬁnancial solutions to you and your business. Our HLB Global membership provides HLB Puerto Rico with the permanent international contact that a globalized economy demands while providing deep expertise upon local issues.HLB Puerto Rico combines the experience of its CPA’s professionals with the over 30 years of Luis R. Lomba CPA expertise. HLB Puerto Rico has the experts you can rely on your financials’, allowing you time to focus on growing your business."
ceopag.com.br / ceofood.com.br,67206,200GB,16/7/2024 1:54,http://ransomxifxwc5eteopdobynonjctkxxvap77yqifu2emfbecgbqdw6qd.onion/e0818352-e66e-48a0-947a-4b8bcf17fa52/,"CeoPag & CeoFood is a company operating in the field of payments.We have gained access to all their files and webmails, and we have encrypted and stolen the servers private information.If a ransom payment is not made, we will leak all private documents, databases, webmails, and source code. We have private information from over 6,000 restaurants and more than 600,000 customers.Affiliated companies included in the leak:ceopagceofoodailineevoluxbankoceanpayvaepayvibrapaysilverpaypulsebankexcellentpayuaipagusemobpaycooperativagontijobankpaxbancog8novuspayusapaybrasilgp3investjasperpayagenciajs"
www.hashem-contracting.com,21399,91 GB,13/12/2024 12:15,http://ransomxifxwc5eteopdobynonjctkxxvap77yqifu2emfbecgbqdw6qd.onion/9825d391-cfbc-4ab6-820c-61c3f09db798/,"Hashem Contracting and Trading Corp is a Riyadh, Saudilogo_HCTC-NETWORK.jpeg14.42 KBpic_HCTC-NETWORK.PNG134.51 KBArabia—based company specializing in general contractor and real estate development. Founded in 1978, it is engaged in the rental of commercial real estate and the implementation of major construction projects."
www.cameronhodges.com,71314,100Gb,16/7/2024 12:32,http://ransomxifxwc5eteopdobynonjctkxxvap77yqifu2emfbecgbqdw6qd.onion/e853a251-08fb-4524-90e7-707101eb5a5e/,"Cameron,Hodges,Coleman, LaPointe & Wright, P.A. was founded in 1980 by a group of trial lawyers. We represent insurance companies, self-insured corporations and third party administrators and specialize in the defense of personal injury and wrongful death claims including automobile, truck, etc.Accounts, payable, finance reports, salaries, billing, confidential cases, etc.Gregg W. HoothSenior Associate, Cameron, Hodges, Coleman, LaPointe & Wright, P.A., Lakeland, FL, United Statesysm37@aol.comgreggwhooth@gmail.comghooth@cameronhodges.comghooth@swartzcampbell.com+1 734-718-8427+14072091000140784150301856727477718637012100+19548121208+19549659970(352) 351-111918636678027(888) 350-11191863868926419549813064186381214101954812084019549836117https://www.linkedin.com/in/gregg-w-hooth-97658616https://www.facebook.com/gregg.hooth==================================================Virgil WrightPartner, Cameron, Hodges, Coleman, LaPointe & Wright, Ocala, FL, United Statesmonicalwright@hotmail.comwillyvargas101@hotmail.combwright@cameronhodges3.comjuan.mella@codetel.net.do+1 352-216-3410+1 404-444-4144+12028351500135235111191386257175512186241285+1 352-620-2760+1 404-923-3263+1 770-923-3263https://www.linkedin.com/in/virgil-wright-1ba23129==================================================Cheryl MacLeodLegal Assistant, Cameron, Hodges, Coleman, LaPointe & Wright, Ocala, FL, United Statescheryl.macleod1962@gmail.comcherylmacleod1962@gmail.comcheryl.macleod@wellsfargo.com+17027721598(702) 458-4232https://www.linkedin.com/in/cheryl-macleod0162https://www.linkedin.com/in/cheryl-macleod-2b290388https://www.facebook.com/cheryl.macleod.54==================================================David FifnerPartner, Cameron, Hodges, Coleman, LaPointe & Wright, P.A., Orlando, FL, United Statesdfifner@yahoo.comdfifner@cameronhodges.com+1 218-400-1835+1 813-240-7087+1 813-363-0898+1 407-839-0120140784150301407203628118139734117+18139854262+1 813-600-4608+1216892112314403312810+1440892112314409337060https://www.linkedin.com/in/david-fifner-5ab64b2==================================================Bradley KillingerAttorney, Cameron Hodges Coleman Lapointe & Wright, PA, Ocala, FL, United Statesbradley.killinger@gmail.combradkillinger@hotmail.combkillinger@cameronhodges3.com+13522163423+13523511119135220930011352237632513523514380+13523694699+18132376325+1325216342313522376925+1813971918919042376925https://www.linkedin.com/in/bradley-killinger-282a0621https://www.facebook.com/brad.killinger.79==================================================Chris ColemanAttorney, Cameron, Hodges, Coleman, LaPointe & Wright, Ocala, FL, United Stateskellie.coleman@gmail.comccoleman@cameronhodges3.com(352) 702-5085+13524266234+1 352-362-1523+1 650-960-4300135235111191386257175513522376248+13523620674https://www.linkedin.com/in/chris-coleman-335773a0==================================================Julie OglesbyAdditional Partner, Cameron, Hodges, Coleman, LaPointe & Wright, Daytona Beach, FL, United Statesjuliebaumanjd@live.com+13212627530https://www.linkedin.com/in/julie-oglesby-10406748https://www.linkedin.com/in/julie-bauman-10406748https://www.facebook.com/julie.bee.125760==================================================Rachel S.Legal Assistant, Cameron Hodges Coleman LaPointe & Wright, P.A., Ocala, FL, United Statesrscinta@lglaw.com716-849-1333https://www.linkedin.com/in/rachel-s-b98297181==================================================Nicole R.Legal Specialist, Cameron Hodges Coleman LaPointe and Wright, Daytona Beach, FL, United Statesdstagg6492@aol.combr00klyn1021@aol.com(518) 253-3794+1 212-981-198117183618500https://www.linkedin.com/in/nicole-r-67b44517https://www.facebook.com/nicole.stagg==================================================Marisol GomezParalegal, Cameron, Hodges, Coleman, LaPointe & Wright, Orlando, FL, United States+1 305-815-6633https://www.linkedin.com/in/marisol-gomez-50815915=================================================="
www.benchinternational.com,73375,50Gb,16/7/2024 12:27,http://ransomxifxwc5eteopdobynonjctkxxvap77yqifu2emfbecgbqdw6qd.onion/5502f687-d484-43f0-9f18-ea074770b648/,"BenchInternationaldelivers leaders of leaders. Bench is the longest serving, most comprehensive and robust and largest global retained search firm in the world working exclusively in executive recruitment for the Biotech and Life Sciences industries.Stolen all customer cases"
www.zepter.de,71337,500+GB,2/7/2024 19:04,http://ransomxifxwc5eteopdobynonjctkxxvap77yqifu2emfbecgbqdw6qd.onion/e36c343b-7642-49b1-8bb7-7b7a6909bc59/,"images.png4.16 KBGood afternoon, Zepter!This is RansomHub hacker team.We want to make you aware that we have been in your network for a long time and have studied your companys business.We have downloaded hundreds of gigabytes of your data, which is being analyzed by our best experts.Also, we cannot reach an agreement, we will notify each customer of the data leak.If you ignore or refuse to deal, we will be forced to release all your details to the public.Our blog is being followed by many well-known media outlets, the case will be highly publicized and will cause devastating damage to your business.The only way to avoid this is to make a deal with us. Appoint a responsible person to negotiate and let's get down to business.Otherwise, every client will see how you have neglected their personal information and will have a detailed plan on how to win a case against you in court.1.png240.84 KB3.png152.53 KB4.png83.92 KB5.png119.29 KB"
www.riteaid.com,73516,10 GB,11/7/2024 4:13,http://ransomxifxwc5eteopdobynonjctkxxvap77yqifu2emfbecgbqdw6qd.onion/cc78c321-532f-4f50-998a-eebf8d285cd9/,"While having access to the Riteaid network we obtained over 10 GB of customer information equating to around 45 million lines of people's personal information. This information includes name, address, dl_id number, dob, riteaid rewards number. Suddenly at the end of negotiations once we both came to an agreement they stopped communications. From this it is obvious that the Riteaid leadership don't value the safety of it's customers sensitive details.Sample Below9ox2Gu91WMDuguTwWUmoJxFUD7E82fAE.jpg621.89 KB"
www.eurostrand.de,72631,10 Gb,11/7/2024 16:06,http://ransomxifxwc5eteopdobynonjctkxxvap77yqifu2emfbecgbqdw6qd.onion/67aab2e6-4be9-4d24-81e8-76c8fca562ab/,"Eurostrand offers premium all-inclusive holidays in Fintel and Leiwen, with sports, wellness, entertainment and party weekends.Bank, finance, projects, HR."
www.lynchaluminum.com,72168,100Gb,11/7/2024 16:00,http://ransomxifxwc5eteopdobynonjctkxxvap77yqifu2emfbecgbqdw6qd.onion/9e172bd5-5f2d-4c0a-b1a9-d9df1ef06694/,"Lynch Aluminum was started in 1967 by Dallas Lynch with just a box truck and a seamless gutter machine. He started out of his garage and was the first seamless gutter installation company in the Peoria area. After a few years, the business outgrew his garage and in 1970, he purchased both an office building and a facility to start manufacturing a few products as an added branch to his installation company. By 1972, he expanded again by purchasing one large building for both the office and manufacturing plant. In 1973 he disbanded the installation side of the company, purchased a second manufacturing building, and Lynch Aluminum Mfg was born! A third building was purchased in 1974 to further expand the company. In 1982 our current location totaling 120,000 square feet was purchased and our offices, manufacturing, and warehouse were all moved into one location. In 2020, we purchased an additional warehouse totaling 80,000 square feet to provide us with a larger capacity to meet our customers growing needs for more products and colors. This brings us up to over 200,000 square feet of space in which to manufacture and distribute our ever-increasing product line here in the Peoria area. We may have changed our look and location over the years, but our commitment to our customers, our employees, and our dedication to making products of the highest quality, remains the same.Projects, schemes, finance, banking, accounting, plans, etc."
www.netavent.dk,72917,10Gb,11/7/2024 15:54,http://ransomxifxwc5eteopdobynonjctkxxvap77yqifu2emfbecgbqdw6qd.onion/e9b91318-7e65-46a9-be54-17271d82bb78/,"Netavent designs ventilation systems for two main purposes: comfort (e.g. in office buildings, schools, hospitals) and laboratorial (e.g. at research facilities, hospitals, pharmaceutical manufacturers).Projects, finance, personal data, contracts."
www.bfcsolutions.com,70910,1.3TB,11/7/2024 11:51,http://ransomxifxwc5eteopdobynonjctkxxvap77yqifu2emfbecgbqdw6qd.onion/3a140e74-a2f5-4618-a7cd-e4b332b5256a/,"Founded in 1961, BFC Solutions is a preventive maintenance service provider for commercial HVAC systems in the U.S. The company offers services in coil cleaning services for evaporators, condensers, refrigeration racks, walk-in coolers, and self-contained units. BFC Solutions is headquartered in Nashville, Tennessee."
aedifica.com,77287,1 TB,19/6/2024 6:26,http://ransomxifxwc5eteopdobynonjctkxxvap77yqifu2emfbecgbqdw6qd.onion/f7844734-02d8-4806-a5e7-cbafd1dde9e2/,"Just another company that is completely unconcerned about the security of their data and their customers' data. We spent considerable time on the company's network and obtained data on all its projects, we obtained detailed information on each of its clients over more than 10 years of operation, including layouts and legal information.Downloaded data will be posted in chunks in next few daysNon-Disclosure Agreement - Signed - PRODIGY.pdf628.8 KBNon-Disclosure Agreement (Signed).pdf192.24 KBConfidentiality_agreement_Santamaria_Dalixa.pdf151.53 KBMtlCasino_Poker_plan.pdf284.78 KBZurich Insurance-Montreal_YVR-00009-800 Rene - Floor Plan - LV 21 - R1.pdf842.26 KBadidas_originals_NY_plan.pdf64.5 KBNES - Non-Disclosure Agreement - AXXYS.pdf310.75 KB"
baiminstitute.org,78638,175 Gb,3/7/2024 17:09,http://ransomxifxwc5eteopdobynonjctkxxvap77yqifu2emfbecgbqdw6qd.onion/88bd79be-c6d9-49f1-878d-566708318d24/,"The Baim Institute for Clinical Research is a non-profit academic research organization (ARO), based in Boston, but with experience in research that spans the world. Our team delivers insight, innovation, and leadership to develop creative solutions that reduce the obstacles to implementation and enrollment of clinical trials. We collaborate with the world’s leading researchers from national and international institutions to design, implement, and complete clinical trials, and then develop programs to translate the results into clinical practice.Our entire team is fiercely committed to finding creative solutions and delivering timely research that helps advance health and quality of life around the world.Please contact us to prevent data leakage."
www.swcs-inc.com,82192,600 GB,3/7/2024 10:35,http://ransomxifxwc5eteopdobynonjctkxxvap77yqifu2emfbecgbqdw6qd.onion/d6fef3bc-7314-4dec-8b25-f727077973ac/,"Southwest Construction Services, Inc. (SWCS- Inc.) is a full service general contractor with HVAC and Specialties divisions, providing a full range of general contracting services and materials.  Absolutely all of your data has been stolen, including sensitive information.Blueprints and plans for US strategic facilities and more. Contact us if you don't want to give up your privacy.Two Brothers executives Dan and Sam Smith show indifference to what happened.The IT department is performing poorly and the security of such important information leaves much to be desired.Screenshot_21.png668.24 KB"
eni.com&mellitahog.ly,78966,1TB,29/3/2024 20:22,http://ransomxifxwc5eteopdobynonjctkxxvap77yqifu2emfbecgbqdw6qd.onion/bf91a29c-c7aa-43f0-9f73-20638a1df323/,"Mellitah Oil & Gas / Enigas Ly (Eni Electricity, Oil & Gas) and other Eni business units are hacked.All confidential data of the company and its customers are stolen.!!! IF YOU COOPERATE WITH THIS COMPANY WE RECOMMEND YOU TO TERMINATE ALL CONTACTS WITH IT! YOUR DATA HAS BEEN STOLEN AND WILL SOON BE MADE PUBLIC!!!!ABOUTeni.commellitahog.lyDue to multiple vulnerabilities several divisions of Eni Company have been hacked.Stolen data such as:- Financial and banking documents- Passport and insurance data- Geological reports and forecasts- Details of oil production in different regions- Detailed engineering information about the company's facilities- Secret correspondence- NDA documents- Contracts and amounts of supplies of various raw materials- Classified information on company tenders- Internal correspondence of company employees and clients- Detailed maps of resource extraction and engineering structures for their extraction by different time slicesWe stole all the confidential data of the company and its partners. They are already being used for criminal purposes against ENI partners and management. The remaining confidential documents are already available for download.ENI management in Libya, Italy and the UK have refused to protect the confidential data of their partners saying that they don't care what happens to this data and that they don't care what happens to their partners as they will only cooperate with them anyway. We advise all ENI partners to terminate their contracts and not to risk their security. Due to the huge number of vulnerabilities in the entire ENI network, any partners can be attacked at any minute.The network administrator in the Libya office deserves special attention. First, he tried to hide the hack from the company's management, and then he obstructed defense negotiations in every possible way. By his actions, he caused ENI great damage and proved his failure as a professional. Such characters should work in a circus not in oil companies.Enjoy the data and wait for further publication of ENI's confidential data as they still claim there was no hack - this allows them to steal everything they have.DATA PART 1:http://vqcrizmr7757hjbamfcb7pei2zv462o4ypi2djj4xvy5ax7f2b3c7bad.onion/b4a9a4ae58c450e6e0ff55fa79359fe187c33cc7Cacfddpture.PNG235.66 KBCaereepture.PNG164.61 KBCapcffcvbcture.PNG461.24 KBCapdcsssture.PNG123.51 KBCapdewwture.PNG333.8 KBCapdwwwwture.PNG332.46 KBCapfdvdvfture.PNG729.95 KBCapfreeture.PNG592.83 KBCapfvddture.PNG686.67 KBCapgtrg6rgrture.PNG781.84 KBCapgtrture.PNG233 KBCaprceture.PNG926.59 KBCaprveeeeture.PNG77.58 KBCaptcdfcdure.PNG69.25 KBCaptdddsssure.PNG457.76 KBCaptdsadft5ure.PNG563.23 KBCaptfddfure.PNG169.08 KBCaptfddure.PNG123.66 KBCaptfdfdure.PNG286.67 KBCaptffddure.PNG271.25 KBCaptffffddure.PNG51.71 KBCaptfreeure.PNG215.09 KBCaptgrtrrure.PNG171.33 KBCaptgteeure.PNG32.32 KBCaptkiuuuure.PNG124.13 KBCaptrceeure.PNG102.12 KBCaptrdwwure.PNG51.51 KBCaptudfsre.PNG82.7 KBCaptufddssre.PNG255.18 KBCaptuffffre.PNG87.09 KBCaptufvdddre.PNG1.59 MBCaptuggggggre.PNG74.82 KBCaptugtrrrre.PNG164.04 KBCapturcdsscse.PNG165.13 KBCapturcdsssse.PNG102.44 KBCapturcdsssssse.PNG313.39 KBCapturcffde.PNG426.75 KBCapturdewwwe.PNG237.88 KBCapturefrefee.PNG353.59 KBCapturfrerbvve.PNG1.33 MBCapturfrere.PNG1.02 MBCapturgfddde.PNG249.68 KBCapturgtrrre.PNG130.75 KBCapturreeeee.PNG143.14 KBCapturreeeeerfe.PNG174.25 KBCapturvfddde.PNG222.6 KBCaptuvtwrvwrwre.PNG1.14 MBCaptvdvdgure.PNG996.36 KBCaptvfdddwe4ure.PNG288.11 KBCaptvfdvdure.PNG572.29 KBCapvfdvdture.PNG368.5 KBCavfdvpture.PNG1.02 MBfereCapture.PNG202.59 KB"
